FECHA,ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
2023-08-12,3002.0,3.0,4.0,6012.0,70.0,62.0,4.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3143.0,21.0,2.0,24495.0,20.0,14.0,2.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3009.0,5.0,6.0,7950.0,65.0,60.0,5.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3009.0,5.0,6.0,7950.0,65.0,60.0,5.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3009.0,5.0,6.0,7950.0,65.0,60.0,5.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3009.0,5.0,6.0,7950.0,65.0,60.0,5.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3009.0,5.0,6.0,7950.0,65.0,60.0,5.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3009.0,5.0,6.0,7950.0,27.0,23.0,2.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3009.0,5.0,6.0,7950.0,27.0,23.0,2.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-12,3009.0,5.0,6.0,7950.0,101.0,84.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-14,3099.0,16.0,15.0,21061.0,77.0,63.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-10,3089.0,9.0,20.0,11792.0,178.0,128.0,4.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-10,3105.0,9.0,20.0,11792.0,32.0,21.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-10,3113.0,8.0,5.0,10474.0,115.0,80.0,8.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3064.0,16.0,4.0,19851.0,184.0,151.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3148.0,22.0,1.0,24989.0,81.0,46.0,46.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3148.0,22.0,1.0,24989.0,81.0,46.0,46.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3148.0,22.0,1.0,24989.0,81.0,46.0,46.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-10,3095.0,12.0,5.0,13938.0,34.0,21.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3019.0,11.0,1.0,13028.0,16.0,15.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3077.0,8.0,5.0,10528.0,37.0,29.0,3.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3077.0,8.0,5.0,10528.0,37.0,29.0,3.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3148.0,22.0,1.0,24989.0,61.0,34.0,34.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3148.0,22.0,1.0,24989.0,61.0,34.0,34.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3149.0,22.0,1.0,24835.0,112.0,76.0,76.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3149.0,22.0,1.0,24835.0,112.0,76.0,76.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-10,3003.0,5.0,6.0,8013.0,146.0,112.0,8.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3028.0,14.0,10.0,17946.0,86.0,55.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3028.0,14.0,10.0,17946.0,86.0,55.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3107.0,19.0,11.0,22961.0,10.0,8.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-10,3014.0,1.0,29.0,3081.0,188.0,213.0,10.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-10,3014.0,1.0,29.0,3081.0,188.0,213.0,10.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
