FECHA,ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-27,3055.0,10.0,1.0,12131.0,52.0,45.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3127.0,4.0,3.0,6646.0,151.0,111.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3127.0,4.0,3.0,6646.0,151.0,111.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3127.0,4.0,3.0,6646.0,151.0,111.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3127.0,4.0,3.0,6646.0,151.0,111.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3127.0,4.0,3.0,6646.0,151.0,111.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3127.0,4.0,3.0,6646.0,151.0,111.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3127.0,4.0,3.0,6646.0,151.0,111.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3015.0,13.0,2.0,15701.0,87.0,69.0,4.0,1.0,L,L,L,L,L,
2023-08-26,3015.0,13.0,2.0,15701.0,87.0,69.0,4.0,1.0,L,L,L,L,L,
2023-08-26,3015.0,13.0,2.0,15701.0,87.0,69.0,4.0,1.0,L,L,L,L,L,
2023-08-26,3119.0,1.0,6.0,395.0,155.0,158.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3119.0,1.0,6.0,395.0,155.0,158.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3119.0,1.0,6.0,395.0,155.0,158.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3119.0,1.0,6.0,395.0,155.0,158.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3119.0,1.0,6.0,395.0,155.0,158.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3119.0,1.0,6.0,395.0,155.0,158.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3119.0,1.0,6.0,395.0,155.0,158.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3119.0,1.0,6.0,395.0,155.0,158.0,9.0,1.0,L,L,L,L,L,
2023-08-26,3119.0,1.0,6.0,395.0,155.0,158.0,9.0,1.0,L,L,L,L,L,
2023-08-25,3110.0,9.0,5.0,11196.0,138.0,64.0,2.0,2.0,L,L,L,L,L,
2023-08-25,3110.0,9.0,5.0,11196.0,138.0,64.0,2.0,2.0,L,L,L,L,L,
2023-08-25,3110.0,9.0,5.0,11196.0,138.0,64.0,2.0,2.0,L,L,L,L,L,
2023-08-25,3110.0,9.0,5.0,11196.0,138.0,64.0,2.0,2.0,L,L,L,L,L,
2023-08-25,3110.0,9.0,5.0,11196.0,138.0,64.0,2.0,2.0,L,L,L,L,L,
2023-08-25,3110.0,9.0,5.0,11196.0,138.0,64.0,2.0,2.0,L,L,L,L,L,
2023-08-25,3110.0,9.0,5.0,11196.0,138.0,64.0,2.0,2.0,L,L,L,L,L,
2023-08-25,3110.0,9.0,5.0,11196.0,138.0,64.0,2.0,2.0,L,L,L,L,L,
2023-08-26,3006.0,1.0,7.0,575.0,17.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-26,3006.0,1.0,7.0,575.0,17.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-26,3006.0,1.0,7.0,575.0,17.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-26,3006.0,1.0,7.0,575.0,17.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-26,3006.0,1.0,7.0,575.0,17.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-27,3006.0,1.0,7.0,575.0,17.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-27,3006.0,1.0,7.0,575.0,17.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-27,3006.0,1.0,7.0,575.0,17.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-27,3006.0,1.0,7.0,575.0,17.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-27,3006.0,1.0,7.0,575.0,17.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,1.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,1.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,1.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,1.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,1.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,1.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,1.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,1.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,2.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,2.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,2.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,2.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,2.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,2.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,2.0,L,L,L,L,L,
2023-08-22,3059.0,7.0,10.0,9749.0,77.0,52.0,4.0,2.0,L,L,L,L,L,
2023-08-25,3056.0,2.0,8.0,5815.0,209.0,173.0,9.0,1.0,L,L,L,L,L,
2023-08-25,3056.0,2.0,8.0,5815.0,209.0,173.0,9.0,1.0,L,L,L,L,L,
2023-08-25,3056.0,2.0,8.0,5815.0,209.0,173.0,9.0,1.0,L,L,L,L,L,
2023-08-25,3056.0,2.0,8.0,5815.0,209.0,173.0,9.0,1.0,L,L,L,L,L,
2023-08-25,3056.0,2.0,8.0,5815.0,209.0,173.0,9.0,1.0,L,L,L,L,L,
2023-08-25,3056.0,2.0,8.0,5815.0,209.0,173.0,9.0,1.0,L,L,L,L,L,
2023-08-25,3026.0,18.0,1.0,22248.0,27.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-25,3026.0,18.0,1.0,22248.0,27.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-25,3026.0,18.0,1.0,22248.0,27.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-25,3026.0,18.0,1.0,22248.0,27.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-25,3026.0,18.0,1.0,22248.0,27.0,17.0,1.0,1.0,L,L,L,L,L,
2023-08-24,3133.0,3.0,14.0,6332.0,102.0,78.0,9.0,3.0,L,L,L,L,L,
2023-08-24,3133.0,3.0,14.0,6332.0,102.0,78.0,9.0,3.0,L,L,L,L,L,
2023-08-24,3133.0,3.0,14.0,6332.0,102.0,78.0,9.0,3.0,L,L,L,L,L,
2023-08-24,3133.0,3.0,14.0,6332.0,102.0,78.0,9.0,3.0,L,L,L,L,L,
2023-08-24,3133.0,3.0,14.0,6332.0,102.0,78.0,9.0,3.0,L,L,L,L,L,
2023-08-24,3133.0,3.0,14.0,6332.0,102.0,78.0,9.0,3.0,L,L,L,L,L,
2023-08-25,3148.0,22.0,11.0,25455.0,4.0,3.0,3.0,1.0,L,L,L,L,L,
2023-08-26,3148.0,22.0,11.0,25455.0,4.0,3.0,3.0,1.0,L,L,L,L,L,
2023-08-24,3126.0,5.0,13.0,8475.0,156.0,124.0,10.0,1.0,L,L,L,L,L,
2023-08-24,3126.0,5.0,13.0,8475.0,156.0,124.0,10.0,1.0,L,L,L,L,L,
2023-08-24,3126.0,5.0,13.0,8475.0,156.0,124.0,10.0,1.0,L,L,L,L,L,
2023-08-24,3126.0,5.0,13.0,8475.0,156.0,124.0,10.0,1.0,L,L,L,L,L,
2023-08-24,3126.0,5.0,13.0,8475.0,156.0,124.0,10.0,1.0,L,L,L,L,L,
2023-08-24,3126.0,5.0,13.0,8475.0,156.0,124.0,10.0,1.0,L,L,L,L,L,
2023-08-24,3126.0,5.0,13.0,8475.0,156.0,124.0,10.0,1.0,L,L,L,L,L,
2023-08-24,3126.0,5.0,13.0,8475.0,156.0,124.0,10.0,1.0,L,L,L,L,L,
2023-08-26,3017.0,6.0,13.0,9220.0,118.0,88.0,1.0,3.0,L,L,L,L,L,
2023-08-26,3017.0,6.0,13.0,9220.0,118.0,88.0,1.0,3.0,L,L,L,L,L,
2023-08-26,3017.0,6.0,13.0,9220.0,118.0,88.0,1.0,3.0,L,L,L,L,L,
2023-08-26,3017.0,6.0,13.0,9220.0,118.0,88.0,1.0,3.0,L,L,L,L,L,
2023-08-26,3017.0,6.0,13.0,9220.0,118.0,88.0,1.0,3.0,L,L,L,L,L,
2023-08-26,3017.0,6.0,13.0,9220.0,118.0,88.0,1.0,3.0,L,L,L,L,L,
2023-08-26,3017.0,6.0,13.0,9220.0,118.0,88.0,1.0,3.0,L,L,L,L,L,
2023-08-26,3017.0,6.0,13.0,9220.0,118.0,88.0,1.0,3.0,L,L,L,L,L,
2023-08-26,3017.0,6.0,13.0,9220.0,118.0,88.0,1.0,3.0,L,L,L,L,L,
2023-08-26,3017.0,6.0,13.0,9220.0,118.0,88.0,1.0,3.0,L,L,L,L,L,
2023-08-26,3017.0,6.0,13.0,9220.0,118.0,88.0,1.0,3.0,L,L,L,L,L,
2023-08-26,3017.0,6.0,13.0,9220.0,118.0,88.0,1.0,3.0,L,L,L,L,L,
2023-08-26,3017.0,6.0,13.0,9220.0,118.0,88.0,1.0,3.0,L,L,L,L,L,
2023-08-26,3017.0,6.0,13.0,9220.0,118.0,88.0,1.0,3.0,L,L,L,L,L,
2023-08-25,3056.0,2.0,8.0,5815.0,209.0,173.0,9.0,2.0,L,L,L,L,L,
2023-08-25,3056.0,2.0,8.0,5815.0,209.0,173.0,9.0,2.0,L,L,L,L,L,
2023-08-25,3056.0,2.0,8.0,5815.0,209.0,173.0,9.0,2.0,L,L,L,L,L,
2023-08-25,3056.0,2.0,8.0,5815.0,209.0,173.0,9.0,2.0,L,L,L,L,L,
2023-08-25,3056.0,2.0,8.0,5815.0,209.0,173.0,9.0,2.0,L,L,L,L,L,
2023-08-25,3056.0,2.0,8.0,5815.0,209.0,173.0,9.0,2.0,L,L,L,L,L,
2023-08-26,3015.0,13.0,2.0,15701.0,152.0,122.0,7.0,1.0,L,L,L,L,L,
2023-08-26,3015.0,13.0,2.0,15701.0,152.0,122.0,7.0,1.0,L,L,L,L,L,
