FECHA,ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
2023-08-29,3056.0,1.0,33.0,3857.0,17.0,11.0,1.0,2.0,L,L,L,L,L,
2023-08-29,3056.0,1.0,33.0,3857.0,17.0,11.0,1.0,2.0,L,L,L,L,L,
2023-08-29,3056.0,1.0,33.0,3857.0,17.0,11.0,1.0,2.0,L,L,L,L,L,
2023-08-29,3056.0,1.0,33.0,3857.0,17.0,11.0,1.0,2.0,L,L,L,L,L,
2023-08-29,3056.0,1.0,33.0,3857.0,17.0,11.0,1.0,2.0,L,L,L,L,L,
2023-08-29,3056.0,1.0,33.0,3857.0,17.0,11.0,1.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-26,3048.0,6.0,11.0,9148.0,91.0,72.0,6.0,2.0,L,L,L,L,L,
2023-08-29,3103.0,17.0,6.0,21606.0,103.0,65.0,5.0,1.0,L,L,L,L,L,
2023-08-29,3103.0,17.0,6.0,21606.0,103.0,65.0,5.0,1.0,L,L,L,L,L,
2023-08-29,3103.0,17.0,6.0,21606.0,103.0,65.0,5.0,1.0,L,L,L,L,L,
2023-08-29,3103.0,17.0,6.0,21606.0,103.0,65.0,5.0,1.0,L,L,L,L,L,
2023-08-29,3103.0,17.0,6.0,21606.0,103.0,65.0,5.0,1.0,L,L,L,L,L,
2023-08-29,3103.0,17.0,6.0,21606.0,103.0,65.0,5.0,2.0,L,L,L,L,L,
2023-08-29,3103.0,17.0,6.0,21606.0,103.0,65.0,5.0,2.0,L,L,L,L,L,
2023-08-29,3103.0,17.0,6.0,21606.0,103.0,65.0,5.0,2.0,L,L,L,L,L,
2023-08-29,3103.0,17.0,6.0,21606.0,103.0,65.0,5.0,2.0,L,L,L,L,L,
2023-08-29,3103.0,17.0,6.0,21606.0,103.0,65.0,5.0,2.0,L,L,L,L,L,
2023-08-29,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,1.0,L,L,L,L,L,
2023-08-29,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,1.0,L,L,L,L,L,
2023-08-29,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,1.0,L,L,L,L,L,
2023-08-29,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,1.0,L,L,L,L,L,
2023-08-29,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,1.0,L,L,L,L,L,
2023-08-29,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,1.0,L,L,L,L,L,
2023-08-29,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,1.0,L,L,L,L,L,
2023-08-29,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,1.0,L,L,L,L,L,
2023-08-29,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,1.0,L,L,L,L,L,
2023-08-29,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,1.0,L,L,L,L,L,
2023-08-29,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,1.0,L,L,L,L,L,
2023-08-29,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,1.0,L,L,L,L,L,
2023-08-29,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,1.0,L,L,L,L,L,
2023-08-29,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,1.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-26,3055.0,10.0,13.0,12771.0,242.0,188.0,7.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3070.0,11.0,7.0,13425.0,53.0,40.0,3.0,2.0,L,L,L,L,L,
2023-08-29,3015.0,14.0,1.0,17301.0,154.0,116.0,10.0,1.0,L,L,L,L,L,
2023-08-29,3015.0,14.0,1.0,17301.0,154.0,116.0,10.0,1.0,L,L,L,L,L,
2023-08-29,3015.0,14.0,1.0,17301.0,154.0,116.0,10.0,1.0,L,L,L,L,L,
2023-08-29,3015.0,14.0,1.0,17301.0,154.0,116.0,10.0,1.0,L,L,L,L,L,
2023-08-29,3015.0,14.0,1.0,17301.0,154.0,116.0,10.0,1.0,L,L,L,L,L,
2023-08-29,3015.0,14.0,1.0,17301.0,154.0,116.0,10.0,1.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
2023-12-08,3119.0,1.0,22.0,1733.0,59.0,42.0,4.0,2.0,L,L,L,L,L,
