FECHA;ENCUESTADOR;DEPTO;MUPIO;SECTOR;ESTRUCTURA;VIVIENDA;HOGAR;CP;CAPITULO;SECCION;PREGUNTA;DEFINICION DE INCONSISTENCIA;CODIGO ERROR;COMENTARIOS
25/08/2023;3116.0;19.0;1.0;23044.0;194.0;125.0;12.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
25/08/2023;3116.0;19.0;1.0;23044.0;194.0;125.0;12.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
25/08/2023;3116.0;19.0;1.0;23044.0;194.0;125.0;12.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
25/08/2023;3116.0;19.0;1.0;23044.0;194.0;125.0;12.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
31/08/2023;3116.0;19.0;1.0;23044.0;194.0;125.0;12.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
29/08/2023;3045.0;1.0;38.0;5368.0;73.0;120.0;7.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
31/08/2023;3045.0;1.0;38.0;5368.0;73.0;120.0;7.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
31/08/2023;3045.0;1.0;38.0;5368.0;73.0;120.0;7.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
31/08/2023;3045.0;1.0;38.0;5368.0;73.0;120.0;7.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
09/02/2023;3116.0;2.0;3.0;5620.0;35.0;16.0;1.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
09/02/2023;3116.0;2.0;3.0;5620.0;35.0;16.0;1.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
09/02/2023;3116.0;2.0;3.0;5620.0;35.0;16.0;1.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
09/02/2023;3116.0;2.0;3.0;5620.0;35.0;16.0;1.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
09/03/2023;3116.0;2.0;3.0;5620.0;35.0;16.0;1.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
09/03/2023;3116.0;2.0;3.0;5620.0;35.0;16.0;1.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
09/03/2023;3116.0;2.0;3.0;5620.0;35.0;16.0;1.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
09/04/2023;3116.0;2.0;3.0;5620.0;35.0;16.0;1.0;0;1;A;1;Si vive en un cuarto de vecindad no podría vivir en una casa propia y pagada, propia y pagándola a;;
09/02/2023;3046.0;6.0;8.0;9009.0;67.0;56.0;3.0;0;1;A;1;El tipo de vivienda es Rancho con paredes de Ladrillo, Block o Concreto;01A00108;
09/03/2023;3046.0;6.0;8.0;9009.0;67.0;56.0;3.0;0;1;A;1;El tipo de vivienda es Rancho con paredes de Ladrillo, Block o Concreto;01A00108;
09/03/2023;3046.0;6.0;8.0;9009.0;67.0;56.0;3.0;0;1;A;1;El tipo de vivienda es Rancho con paredes de Ladrillo, Block o Concreto;01A00108;
09/04/2023;3046.0;6.0;8.0;9009.0;67.0;56.0;3.0;0;1;A;1;El tipo de vivienda es Rancho con paredes de Ladrillo, Block o Concreto;01A00108;
