FECHA,ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
2023-09-23,3018.0,18.0,1.0,22216.0,163.0,126.0,8.0,0,1,A,1,"Si vive en un cuarto en casa de vecindad, no debería preguntar cuantos cuartos tiene ese hogar, ya que no hay mas cuartos disponibles",01A00104,
2023-09-24,3037.0,3.0,3.0,5975.0,98.0,100.0,5.0,0,1,A,1,"Si vive en un cuarto en casa de vecindad, no debería preguntar cuantos cuartos tiene ese hogar, ya que no hay mas cuartos disponibles",01A00104,
